Using device: cuda
Label distribution: {0: 49, 1: 28, 2: 21, 3: 28, 4: 21, 5: 42, 6: 35, 7: 21, 8: 35}
Block 0 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 1 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 2 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 3 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 4 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 5 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 6 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
(7, 40, 5, 2)
Number of categories: 9
Fold 0 | Epoch 01 - train_acc: 0.172, train_loss: 2.195, val_acc: 0.175, val_loss: 2.194
Fold 4 | Epoch 74 - train_acc: 0.209, train_loss: 2.088, val_acc: 0.075, val_loss: 8.152
Fold 4 | Epoch 75 - train_acc: 0.211, train_loss: 2.087, val_acc: 0.075, val_loss: 9.570
Fold 4 | Epoch 76 - train_acc: 0.210, train_loss: 2.087, val_acc: 0.075, val_loss: 7.344
Fold 4 | Epoch 77 - train_acc: 0.211, train_loss: 2.087, val_acc: 0.075, val_loss: 7.538
Fold 4 | Epoch 78 - train_acc: 0.211, train_loss: 2.086, val_acc: 0.075, val_loss: 6.162
Fold 4 | Epoch 79 - train_acc: 0.211, train_loss: 2.086, val_acc: 0.077, val_loss: 4.647
Fold 4 | Epoch 80 - train_acc: 0.211, train_loss: 2.085, val_acc: 0.077, val_loss: 4.828
Fold 4 | Epoch 81 - train_acc: 0.211, train_loss: 2.085, val_acc: 0.075, val_loss: 5.606
Fold 4 | Epoch 82 - train_acc: 0.211, train_loss: 2.085, val_acc: 0.075, val_loss: 5.804
Fold 4 | Epoch 83 - train_acc: 0.211, train_loss: 2.084, val_acc: 0.075, val_loss: 5.453
Fold 4 | Epoch 84 - train_acc: 0.212, train_loss: 2.084, val_acc: 0.077, val_loss: 4.398
Epoch 00085: reducing learning rate of group 0 to 1.0486e-05.
Fold 4 | Epoch 85 - train_acc: 0.212, train_loss: 2.084, val_acc: 0.077, val_loss: 3.718
Fold 4 | Epoch 86 - train_acc: 0.214, train_loss: 2.083, val_acc: 0.077, val_loss: 3.369
Fold 4 | Epoch 87 - train_acc: 0.213, train_loss: 2.083, val_acc: 0.077, val_loss: 3.167
Fold 4 | Epoch 88 - train_acc: 0.214, train_loss: 2.083, val_acc: 0.077, val_loss: 3.506
Fold 4 | Epoch 89 - train_acc: 0.213, train_loss: 2.082, val_acc: 0.077, val_loss: 4.202
Fold 4 | Epoch 90 - train_acc: 0.214, train_loss: 2.082, val_acc: 0.075, val_loss: 5.550
Fold 4 | Epoch 91 - train_acc: 0.214, train_loss: 2.082, val_acc: 0.075, val_loss: 6.009
Fold 4 | Epoch 92 - train_acc: 0.212, train_loss: 2.081, val_acc: 0.075, val_loss: 6.130
Fold 4 | Epoch 93 - train_acc: 0.213, train_loss: 2.081, val_acc: 0.080, val_loss: 3.265
Fold 4 | Epoch 94 - train_acc: 0.213, train_loss: 2.081, val_acc: 0.080, val_loss: 2.659
Fold 4 | Epoch 95 - train_acc: 0.213, train_loss: 2.080, val_acc: 0.080, val_loss: 2.314
Epoch 00096: reducing learning rate of group 0 to 8.3886e-06.
Fold 4 | Epoch 96 - train_acc: 0.213, train_loss: 2.080, val_acc: 0.128, val_loss: 2.203
Fold 4 | Epoch 97 - train_acc: 0.214, train_loss: 2.080, val_acc: 0.145, val_loss: 3.002
Fold 4 | Epoch 98 - train_acc: 0.214, train_loss: 2.079, val_acc: 0.142, val_loss: 3.697
Fold 4 | Epoch 99 - train_acc: 0.214, train_loss: 2.079, val_acc: 0.140, val_loss: 3.923
Fold 4 | Epoch 100 - train_acc: 0.216, train_loss: 2.079, val_acc: 0.138, val_loss: 3.375
Fold 4 | Epoch 101 - train_acc: 0.215, train_loss: 2.079, val_acc: 0.142, val_loss: 2.250
Fold 4 | Epoch 102 - train_acc: 0.216, train_loss: 2.078, val_acc: 0.152, val_loss: 2.178
Fold 4 | Epoch 103 - train_acc: 0.215, train_loss: 2.078, val_acc: 0.087, val_loss: 2.781
Fold 4 | Epoch 104 - train_acc: 0.216, train_loss: 2.078, val_acc: 0.083, val_loss: 3.146
Fold 4 | Epoch 105 - train_acc: 0.216, train_loss: 2.078, val_acc: 0.077, val_loss: 3.617
Fold 4 | Epoch 106 - train_acc: 0.216, train_loss: 2.077, val_acc: 0.080, val_loss: 4.023
Epoch 00107: reducing learning rate of group 0 to 6.7109e-06.
Fold 4 | Epoch 107 - train_acc: 0.215, train_loss: 2.077, val_acc: 0.083, val_loss: 3.726
Fold 4 | Epoch 108 - train_acc: 0.216, train_loss: 2.077, val_acc: 0.087, val_loss: 2.863
Fold 4 | Epoch 109 - train_acc: 0.216, train_loss: 2.077, val_acc: 0.085, val_loss: 2.707
Fold 4 | Epoch 110 - train_acc: 0.214, train_loss: 2.077, val_acc: 0.087, val_loss: 2.681
Fold 4 | Epoch 111 - train_acc: 0.216, train_loss: 2.076, val_acc: 0.085, val_loss: 2.782
Fold 4 | Epoch 112 - train_acc: 0.215, train_loss: 2.076, val_acc: 0.090, val_loss: 2.665
Fold 4 | Epoch 113 - train_acc: 0.215, train_loss: 2.076, val_acc: 0.090, val_loss: 2.542
Fold 4 | Epoch 114 - train_acc: 0.216, train_loss: 2.076, val_acc: 0.090, val_loss: 2.856
Fold 4 | Epoch 115 - train_acc: 0.214, train_loss: 2.075, val_acc: 0.098, val_loss: 2.425
Fold 4 | Epoch 116 - train_acc: 0.215, train_loss: 2.075, val_acc: 0.090, val_loss: 2.617
Fold 4 | Epoch 117 - train_acc: 0.218, train_loss: 2.075, val_acc: 0.090, val_loss: 2.535
Epoch 00118: reducing learning rate of group 0 to 5.3687e-06.
Fold 4 | Epoch 118 - train_acc: 0.216, train_loss: 2.075, val_acc: 0.085, val_loss: 2.715
Fold 4 | Epoch 119 - train_acc: 0.216, train_loss: 2.075, val_acc: 0.083, val_loss: 2.852
Fold 4 | Epoch 120 - train_acc: 0.216, train_loss: 2.075, val_acc: 0.085, val_loss: 2.931
Fold 4 | Epoch 121 - train_acc: 0.217, train_loss: 2.074, val_acc: 0.105, val_loss: 2.423
Fold 4 | Epoch 122 - train_acc: 0.217, train_loss: 2.074, val_acc: 0.180, val_loss: 2.176
Fold 4 | Epoch 123 - train_acc: 0.218, train_loss: 2.074, val_acc: 0.172, val_loss: 2.299
Fold 4 | Epoch 124 - train_acc: 0.218, train_loss: 2.074, val_acc: 0.165, val_loss: 2.439
Fold 4 | Epoch 125 - train_acc: 0.218, train_loss: 2.074, val_acc: 0.160, val_loss: 2.355
Fold 4 | Epoch 126 - train_acc: 0.217, train_loss: 2.074, val_acc: 0.163, val_loss: 2.380
Fold 4 | Epoch 127 - train_acc: 0.219, train_loss: 2.073, val_acc: 0.163, val_loss: 2.287
Fold 4 | Epoch 128 - train_acc: 0.220, train_loss: 2.073, val_acc: 0.165, val_loss: 2.201
Epoch 00129: reducing learning rate of group 0 to 4.2950e-06.
Fold 4 | Epoch 129 - train_acc: 0.217, train_loss: 2.073, val_acc: 0.107, val_loss: 2.262
Fold 4 | Epoch 130 - train_acc: 0.218, train_loss: 2.073, val_acc: 0.098, val_loss: 2.402
Fold 4 | Epoch 131 - train_acc: 0.217, train_loss: 2.073, val_acc: 0.095, val_loss: 2.535
Fold 4 | Epoch 132 - train_acc: 0.218, train_loss: 2.073, val_acc: 0.085, val_loss: 2.795
Fold 4 | Epoch 133 - train_acc: 0.216, train_loss: 2.072, val_acc: 0.085, val_loss: 2.853
Fold 4 | Epoch 134 - train_acc: 0.218, train_loss: 2.072, val_acc: 0.090, val_loss: 2.537
Fold 4 | Epoch 135 - train_acc: 0.217, train_loss: 2.072, val_acc: 0.092, val_loss: 2.234
Fold 4 | Epoch 136 - train_acc: 0.218, train_loss: 2.072, val_acc: 0.092, val_loss: 2.376
Fold 4 | Epoch 137 - train_acc: 0.217, train_loss: 2.072, val_acc: 0.085, val_loss: 2.646
Fold 4 | Epoch 138 - train_acc: 0.219, train_loss: 2.072, val_acc: 0.080, val_loss: 2.829
Fold 4 | Epoch 139 - train_acc: 0.219, train_loss: 2.072, val_acc: 0.085, val_loss: 2.678
Epoch 00140: reducing learning rate of group 0 to 3.4360e-06.
Fold 4 | Epoch 140 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.092, val_loss: 2.437
Fold 4 | Epoch 141 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.085, val_loss: 2.523
Fold 4 | Epoch 142 - train_acc: 0.219, train_loss: 2.071, val_acc: 0.085, val_loss: 2.475
Fold 4 | Epoch 143 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.092, val_loss: 2.536
Fold 4 | Epoch 144 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.090, val_loss: 2.474
Fold 4 | Epoch 145 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.090, val_loss: 2.455
Fold 4 | Epoch 146 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.092, val_loss: 2.555
Fold 4 | Epoch 147 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.085, val_loss: 2.562
Fold 4 | Epoch 148 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.087, val_loss: 2.490
Fold 4 | Epoch 149 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.087, val_loss: 2.563
Fold 4 | Epoch 150 - train_acc: 0.219, train_loss: 2.070, val_acc: 0.087, val_loss: 2.629
[sub3-Fold4] BEST test_acc=0.175
Confusion matrix:
 [[70  0  0  0  0  0  0  0  0]
 [40  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
 [40  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
 [60  0  0  0  0  0  0  0  0]
 [50  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
 [50  0  0  0  0  0  0  0  0]]
Fold 5 | Epoch 01 - train_acc: 0.097, train_loss: 2.198, val_acc: 0.098, val_loss: 2.199
Fold 5 | Epoch 02 - train_acc: 0.109, train_loss: 2.196, val_acc: 0.095, val_loss: 2.197
Fold 5 | Epoch 03 - train_acc: 0.124, train_loss: 2.193, val_acc: 0.128, val_loss: 2.195
Fold 5 | Epoch 04 - train_acc: 0.143, train_loss: 2.191, val_acc: 0.140, val_loss: 2.193
Fold 5 | Epoch 05 - train_acc: 0.146, train_loss: 2.188, val_acc: 0.147, val_loss: 2.190
Fold 5 | Epoch 06 - train_acc: 0.152, train_loss: 2.186, val_acc: 0.152, val_loss: 2.187
Fold 5 | Epoch 07 - train_acc: 0.161, train_loss: 2.183, val_acc: 0.152, val_loss: 2.183
Fold 5 | Epoch 08 - train_acc: 0.168, train_loss: 2.180, val_acc: 0.138, val_loss: 2.177
Fold 5 | Epoch 09 - train_acc: 0.172, train_loss: 2.177, val_acc: 0.165, val_loss: 2.170
Fold 5 | Epoch 10 - train_acc: 0.178, train_loss: 2.173, val_acc: 0.175, val_loss: 2.164
Fold 5 | Epoch 11 - train_acc: 0.184, train_loss: 2.169, val_acc: 0.175, val_loss: 2.165
Fold 5 | Epoch 12 - train_acc: 0.190, train_loss: 2.165, val_acc: 0.175, val_loss: 2.183
Fold 5 | Epoch 13 - train_acc: 0.186, train_loss: 2.161, val_acc: 0.175, val_loss: 2.221
Fold 5 | Epoch 14 - train_acc: 0.185, train_loss: 2.157, val_acc: 0.175, val_loss: 2.299
Fold 5 | Epoch 15 - train_acc: 0.192, train_loss: 2.153, val_acc: 0.175, val_loss: 2.395
Fold 5 | Epoch 16 - train_acc: 0.194, train_loss: 2.148, val_acc: 0.175, val_loss: 2.677
Fold 5 | Epoch 17 - train_acc: 0.189, train_loss: 2.144, val_acc: 0.175, val_loss: 3.150
Fold 5 | Epoch 18 - train_acc: 0.189, train_loss: 2.141, val_acc: 0.175, val_loss: 4.289
Fold 5 | Epoch 19 - train_acc: 0.188, train_loss: 2.138, val_acc: 0.175, val_loss: 6.521
Fold 5 | Epoch 20 - train_acc: 0.188, train_loss: 2.135, val_acc: 0.175, val_loss: 8.619
Epoch 00021: reducing learning rate of group 0 to 4.0000e-05.
Fold 5 | Epoch 21 - train_acc: 0.189, train_loss: 2.132, val_acc: 0.175, val_loss: 10.489
Fold 5 | Epoch 22 - train_acc: 0.187, train_loss: 2.130, val_acc: 0.175, val_loss: 11.053
Fold 5 | Epoch 23 - train_acc: 0.189, train_loss: 2.128, val_acc: 0.175, val_loss: 11.493
Fold 5 | Epoch 24 - train_acc: 0.190, train_loss: 2.126, val_acc: 0.175, val_loss: 14.638
Fold 5 | Epoch 25 - train_acc: 0.190, train_loss: 2.124, val_acc: 0.175, val_loss: 19.609
Fold 5 | Epoch 26 - train_acc: 0.192, train_loss: 2.123, val_acc: 0.175, val_loss: 23.569
Fold 5 | Epoch 27 - train_acc: 0.193, train_loss: 2.121, val_acc: 0.175, val_loss: 25.426
Fold 5 | Epoch 28 - train_acc: 0.193, train_loss: 2.120, val_acc: 0.175, val_loss: 23.421
Fold 5 | Epoch 29 - train_acc: 0.193, train_loss: 2.118, val_acc: 0.175, val_loss: 21.753
Fold 5 | Epoch 30 - train_acc: 0.193, train_loss: 2.117, val_acc: 0.175, val_loss: 23.212
Fold 5 | Epoch 31 - train_acc: 0.193, train_loss: 2.116, val_acc: 0.175, val_loss: 25.332
Epoch 00032: reducing learning rate of group 0 to 3.2000e-05.
Fold 5 | Epoch 32 - train_acc: 0.194, train_loss: 2.114, val_acc: 0.175, val_loss: 28.522
Fold 5 | Epoch 33 - train_acc: 0.195, train_loss: 2.113, val_acc: 0.175, val_loss: 30.107
Fold 5 | Epoch 34 - train_acc: 0.196, train_loss: 2.112, val_acc: 0.175, val_loss: 31.879
Fold 5 | Epoch 35 - train_acc: 0.195, train_loss: 2.111, val_acc: 0.175, val_loss: 30.861
Fold 5 | Epoch 36 - train_acc: 0.196, train_loss: 2.110, val_acc: 0.175, val_loss: 31.866
Fold 5 | Epoch 37 - train_acc: 0.198, train_loss: 2.109, val_acc: 0.175, val_loss: 31.221
Fold 5 | Epoch 38 - train_acc: 0.196, train_loss: 2.108, val_acc: 0.175, val_loss: 34.790
Fold 5 | Epoch 39 - train_acc: 0.197, train_loss: 2.107, val_acc: 0.175, val_loss: 34.809
Fold 5 | Epoch 40 - train_acc: 0.196, train_loss: 2.107, val_acc: 0.175, val_loss: 33.599
Fold 5 | Epoch 41 - train_acc: 0.198, train_loss: 2.105, val_acc: 0.175, val_loss: 30.642
Fold 5 | Epoch 42 - train_acc: 0.198, train_loss: 2.105, val_acc: 0.175, val_loss: 23.733
Epoch 00043: reducing learning rate of group 0 to 2.5600e-05.
Fold 5 | Epoch 43 - train_acc: 0.198, train_loss: 2.104, val_acc: 0.175, val_loss: 18.592
Fold 5 | Epoch 44 - train_acc: 0.200, train_loss: 2.103, val_acc: 0.175, val_loss: 19.420
Fold 5 | Epoch 45 - train_acc: 0.199, train_loss: 2.102, val_acc: 0.175, val_loss: 21.234
Fold 5 | Epoch 46 - train_acc: 0.201, train_loss: 2.101, val_acc: 0.175, val_loss: 19.739
Fold 5 | Epoch 47 - train_acc: 0.199, train_loss: 2.100, val_acc: 0.175, val_loss: 17.863
Fold 5 | Epoch 48 - train_acc: 0.199, train_loss: 2.100, val_acc: 0.175, val_loss: 20.427
Fold 5 | Epoch 49 - train_acc: 0.200, train_loss: 2.099, val_acc: 0.175, val_loss: 26.043
Fold 5 | Epoch 50 - train_acc: 0.199, train_loss: 2.098, val_acc: 0.175, val_loss: 24.476
Fold 5 | Epoch 51 - train_acc: 0.200, train_loss: 2.097, val_acc: 0.175, val_loss: 22.212
Fold 5 | Epoch 52 - train_acc: 0.200, train_loss: 2.097, val_acc: 0.175, val_loss: 22.305
Fold 5 | Epoch 53 - train_acc: 0.200, train_loss: 2.096, val_acc: 0.175, val_loss: 19.590
Epoch 00054: reducing learning rate of group 0 to 2.0480e-05.
Fold 5 | Epoch 54 - train_acc: 0.202, train_loss: 2.095, val_acc: 0.175, val_loss: 20.329
Fold 5 | Epoch 55 - train_acc: 0.203, train_loss: 2.094, val_acc: 0.175, val_loss: 18.182
Fold 5 | Epoch 56 - train_acc: 0.203, train_loss: 2.094, val_acc: 0.175, val_loss: 16.147
Fold 5 | Epoch 57 - train_acc: 0.203, train_loss: 2.093, val_acc: 0.175, val_loss: 12.937
Fold 5 | Epoch 58 - train_acc: 0.203, train_loss: 2.092, val_acc: 0.175, val_loss: 13.183
Fold 5 | Epoch 59 - train_acc: 0.205, train_loss: 2.092, val_acc: 0.175, val_loss: 12.801
Fold 5 | Epoch 60 - train_acc: 0.206, train_loss: 2.091, val_acc: 0.175, val_loss: 12.110
Fold 5 | Epoch 61 - train_acc: 0.205, train_loss: 2.090, val_acc: 0.175, val_loss: 12.005
Fold 5 | Epoch 62 - train_acc: 0.205, train_loss: 2.090, val_acc: 0.175, val_loss: 8.170
Fold 5 | Epoch 63 - train_acc: 0.206, train_loss: 2.089, val_acc: 0.175, val_loss: 6.280
Fold 5 | Epoch 64 - train_acc: 0.205, train_loss: 2.088, val_acc: 0.175, val_loss: 5.641
Epoch 00065: reducing learning rate of group 0 to 1.6384e-05.
Fold 5 | Epoch 65 - train_acc: 0.206, train_loss: 2.088, val_acc: 0.175, val_loss: 5.758
Fold 5 | Epoch 66 - train_acc: 0.207, train_loss: 2.087, val_acc: 0.175, val_loss: 4.347
Fold 5 | Epoch 67 - train_acc: 0.206, train_loss: 2.086, val_acc: 0.175, val_loss: 3.783
Fold 5 | Epoch 68 - train_acc: 0.206, train_loss: 2.086, val_acc: 0.175, val_loss: 5.877
Fold 5 | Epoch 69 - train_acc: 0.210, train_loss: 2.085, val_acc: 0.175, val_loss: 5.733
Fold 5 | Epoch 70 - train_acc: 0.209, train_loss: 2.085, val_acc: 0.175, val_loss: 6.472
Fold 5 | Epoch 71 - train_acc: 0.210, train_loss: 2.084, val_acc: 0.175, val_loss: 7.566
Fold 5 | Epoch 72 - train_acc: 0.211, train_loss: 2.084, val_acc: 0.175, val_loss: 10.068
Fold 5 | Epoch 73 - train_acc: 0.209, train_loss: 2.083, val_acc: 0.175, val_loss: 11.965
Fold 5 | Epoch 74 - train_acc: 0.211, train_loss: 2.083, val_acc: 0.175, val_loss: 13.003
Fold 5 | Epoch 75 - train_acc: 0.211, train_loss: 2.082, val_acc: 0.175, val_loss: 12.796
Epoch 00076: reducing learning rate of group 0 to 1.3107e-05.
Fold 5 | Epoch 76 - train_acc: 0.213, train_loss: 2.081, val_acc: 0.175, val_loss: 14.080
Fold 5 | Epoch 77 - train_acc: 0.211, train_loss: 2.081, val_acc: 0.175, val_loss: 11.773
Fold 5 | Epoch 78 - train_acc: 0.213, train_loss: 2.080, val_acc: 0.175, val_loss: 8.007
Fold 5 | Epoch 79 - train_acc: 0.213, train_loss: 2.080, val_acc: 0.175, val_loss: 4.025
Fold 5 | Epoch 80 - train_acc: 0.217, train_loss: 2.079, val_acc: 0.172, val_loss: 2.444
Fold 5 | Epoch 81 - train_acc: 0.215, train_loss: 2.079, val_acc: 0.175, val_loss: 3.796
Fold 5 | Epoch 82 - train_acc: 0.217, train_loss: 2.078, val_acc: 0.175, val_loss: 4.526
Fold 5 | Epoch 83 - train_acc: 0.217, train_loss: 2.078, val_acc: 0.175, val_loss: 3.855
Fold 5 | Epoch 84 - train_acc: 0.216, train_loss: 2.078, val_acc: 0.175, val_loss: 5.222
Fold 5 | Epoch 85 - train_acc: 0.217, train_loss: 2.077, val_acc: 0.175, val_loss: 5.635
Fold 5 | Epoch 86 - train_acc: 0.218, train_loss: 2.077, val_acc: 0.175, val_loss: 4.671
Epoch 00087: reducing learning rate of group 0 to 1.0486e-05.
Fold 5 | Epoch 87 - train_acc: 0.218, train_loss: 2.076, val_acc: 0.172, val_loss: 2.645
Fold 5 | Epoch 88 - train_acc: 0.218, train_loss: 2.076, val_acc: 0.175, val_loss: 3.551
Fold 5 | Epoch 89 - train_acc: 0.218, train_loss: 2.076, val_acc: 0.175, val_loss: 4.702
Fold 5 | Epoch 90 - train_acc: 0.217, train_loss: 2.075, val_acc: 0.175, val_loss: 4.276
Fold 5 | Epoch 91 - train_acc: 0.217, train_loss: 2.075, val_acc: 0.175, val_loss: 4.423
Fold 5 | Epoch 92 - train_acc: 0.216, train_loss: 2.074, val_acc: 0.175, val_loss: 3.435
Fold 5 | Epoch 93 - train_acc: 0.215, train_loss: 2.074, val_acc: 0.168, val_loss: 2.324
Fold 5 | Epoch 94 - train_acc: 0.217, train_loss: 2.074, val_acc: 0.100, val_loss: 2.242
Fold 5 | Epoch 95 - train_acc: 0.217, train_loss: 2.073, val_acc: 0.077, val_loss: 2.635
Fold 5 | Epoch 96 - train_acc: 0.218, train_loss: 2.073, val_acc: 0.090, val_loss: 3.557
Fold 5 | Epoch 97 - train_acc: 0.218, train_loss: 2.072, val_acc: 0.087, val_loss: 5.419
Epoch 00098: reducing learning rate of group 0 to 8.3886e-06.
Fold 5 | Epoch 98 - train_acc: 0.218, train_loss: 2.072, val_acc: 0.090, val_loss: 4.863
Fold 5 | Epoch 99 - train_acc: 0.218, train_loss: 2.072, val_acc: 0.087, val_loss: 4.686
Fold 5 | Epoch 100 - train_acc: 0.218, train_loss: 2.071, val_acc: 0.090, val_loss: 4.514
Fold 5 | Epoch 101 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.087, val_loss: 5.182
Fold 5 | Epoch 102 - train_acc: 0.219, train_loss: 2.071, val_acc: 0.087, val_loss: 4.350
Fold 5 | Epoch 103 - train_acc: 0.220, train_loss: 2.071, val_acc: 0.090, val_loss: 3.820
Fold 5 | Epoch 104 - train_acc: 0.217, train_loss: 2.070, val_acc: 0.087, val_loss: 2.829
Fold 5 | Epoch 105 - train_acc: 0.220, train_loss: 2.070, val_acc: 0.158, val_loss: 2.228
Fold 5 | Epoch 106 - train_acc: 0.219, train_loss: 2.070, val_acc: 0.175, val_loss: 2.606
Fold 5 | Epoch 107 - train_acc: 0.220, train_loss: 2.069, val_acc: 0.175, val_loss: 4.756
Fold 5 | Epoch 108 - train_acc: 0.219, train_loss: 2.069, val_acc: 0.175, val_loss: 8.041
Epoch 00109: reducing learning rate of group 0 to 6.7109e-06.
Fold 5 | Epoch 109 - train_acc: 0.218, train_loss: 2.069, val_acc: 0.175, val_loss: 8.759
Fold 5 | Epoch 110 - train_acc: 0.221, train_loss: 2.069, val_acc: 0.175, val_loss: 7.607
Fold 5 | Epoch 111 - train_acc: 0.220, train_loss: 2.068, val_acc: 0.175, val_loss: 6.114
Fold 5 | Epoch 112 - train_acc: 0.220, train_loss: 2.068, val_acc: 0.175, val_loss: 4.400
Fold 5 | Epoch 113 - train_acc: 0.221, train_loss: 2.068, val_acc: 0.175, val_loss: 3.254
Fold 5 | Epoch 114 - train_acc: 0.220, train_loss: 2.068, val_acc: 0.175, val_loss: 3.418
Fold 5 | Epoch 115 - train_acc: 0.222, train_loss: 2.067, val_acc: 0.175, val_loss: 3.441
Fold 5 | Epoch 116 - train_acc: 0.222, train_loss: 2.067, val_acc: 0.175, val_loss: 3.949
Fold 5 | Epoch 117 - train_acc: 0.222, train_loss: 2.067, val_acc: 0.175, val_loss: 4.897
Fold 5 | Epoch 118 - train_acc: 0.223, train_loss: 2.067, val_acc: 0.175, val_loss: 3.612
Fold 5 | Epoch 119 - train_acc: 0.222, train_loss: 2.066, val_acc: 0.175, val_loss: 3.060
Epoch 00120: reducing learning rate of group 0 to 5.3687e-06.
Fold 5 | Epoch 120 - train_acc: 0.222, train_loss: 2.066, val_acc: 0.175, val_loss: 2.771
Fold 5 | Epoch 121 - train_acc: 0.222, train_loss: 2.066, val_acc: 0.172, val_loss: 2.496
Fold 5 | Epoch 122 - train_acc: 0.223, train_loss: 2.066, val_acc: 0.175, val_loss: 2.561
Fold 5 | Epoch 123 - train_acc: 0.224, train_loss: 2.066, val_acc: 0.175, val_loss: 3.573
Fold 5 | Epoch 124 - train_acc: 0.223, train_loss: 2.066, val_acc: 0.175, val_loss: 4.473
Fold 5 | Epoch 125 - train_acc: 0.223, train_loss: 2.065, val_acc: 0.175, val_loss: 3.497
Fold 5 | Epoch 126 - train_acc: 0.224, train_loss: 2.065, val_acc: 0.172, val_loss: 2.546
Fold 5 | Epoch 127 - train_acc: 0.224, train_loss: 2.065, val_acc: 0.163, val_loss: 2.250
Fold 5 | Epoch 128 - train_acc: 0.225, train_loss: 2.065, val_acc: 0.105, val_loss: 2.235
Fold 5 | Epoch 129 - train_acc: 0.223, train_loss: 2.064, val_acc: 0.083, val_loss: 2.403
Fold 5 | Epoch 130 - train_acc: 0.224, train_loss: 2.064, val_acc: 0.090, val_loss: 2.853
Epoch 00131: reducing learning rate of group 0 to 4.2950e-06.
Fold 5 | Epoch 131 - train_acc: 0.223, train_loss: 2.064, val_acc: 0.085, val_loss: 3.481
Fold 5 | Epoch 132 - train_acc: 0.223, train_loss: 2.064, val_acc: 0.087, val_loss: 3.679
Fold 5 | Epoch 133 - train_acc: 0.224, train_loss: 2.064, val_acc: 0.087, val_loss: 4.030
Fold 5 | Epoch 134 - train_acc: 0.223, train_loss: 2.064, val_acc: 0.090, val_loss: 4.114
Fold 5 | Epoch 135 - train_acc: 0.225, train_loss: 2.063, val_acc: 0.087, val_loss: 3.828
Fold 5 | Epoch 136 - train_acc: 0.224, train_loss: 2.063, val_acc: 0.083, val_loss: 3.385
Fold 5 | Epoch 137 - train_acc: 0.224, train_loss: 2.063, val_acc: 0.087, val_loss: 3.114
Fold 5 | Epoch 138 - train_acc: 0.225, train_loss: 2.063, val_acc: 0.087, val_loss: 3.049
Fold 5 | Epoch 139 - train_acc: 0.224, train_loss: 2.063, val_acc: 0.085, val_loss: 3.045
Fold 5 | Epoch 140 - train_acc: 0.225, train_loss: 2.063, val_acc: 0.085, val_loss: 3.089
Fold 5 | Epoch 141 - train_acc: 0.224, train_loss: 2.063, val_acc: 0.085, val_loss: 3.075
Epoch 00142: reducing learning rate of group 0 to 3.4360e-06.
Fold 5 | Epoch 142 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.085, val_loss: 2.515
Fold 5 | Epoch 143 - train_acc: 0.224, train_loss: 2.062, val_acc: 0.077, val_loss: 2.380
Fold 5 | Epoch 144 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.150, val_loss: 2.217
Fold 5 | Epoch 145 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.152, val_loss: 2.228
Fold 5 | Epoch 146 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.152, val_loss: 2.272
Fold 5 | Epoch 147 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.152, val_loss: 2.229
Fold 5 | Epoch 148 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.152, val_loss: 2.225
Fold 5 | Epoch 149 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.170, val_loss: 2.416
Fold 5 | Epoch 150 - train_acc: 0.226, train_loss: 2.062, val_acc: 0.172, val_loss: 2.589
[sub3-Fold5] BEST test_acc=0.175
Confusion matrix:
 [[70  0  0  0  0  0  0  0  0]
 [40  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
 [40  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
